course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,language,rating
710486,jQuery for Absolute Beginners - Lite,Paid,20,1769,49,7,All Levels,0.5833333333333334,2015-12-30,Web Development,Norwegian,4.234613666815543
766592,HTML Complete Course - Beginner to Expert,Free,0,20073,615,28,All Levels,1.5,2016-02-29,Web Development,English,4.234613666815543
859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,Paid,35,601,126,64,All Levels,5.5,2016-07-11,Web Development,English,4.234613666815543
450068,Build a Photo Blog with Ruby on Rails,Paid,20,2281,32,21,Intermediate,1.5,2015-04-02,Web Development,English,4.3
130064,Practical PHP: Master the Basics and Code Dynamic Websites,Free,0,83737,4598,45,All Levels,6.5,2014-07-19,Web Development,English,4.4
382786,Sass Workflow,Free,0,20890,945,21,Beginner,3.0,2015-02-06,Web Development,English,4.4
94432,Learn PHP Fundamentals From Scratch,Free,0,48650,1236,9,Beginner,2.0,2013-10-16,Web Development,English,4.5
688872,XML For Absolute Beginners: Learn to create your own tags,Paid,75,1945,58,10,Beginner,1.0,2015-12-17,Web Development,English,4.4
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,Free,0,18496,386,30,Beginner,2.0,2014-10-06,Web Development,English,4.6
495678,JavaScript for beginners - A Complete Guide,Paid,100,1193,87,58,All Levels,10.5,2015-06-16,Web Development,English,4.234613666815543
988982,Laravel Deployment - Launch your Laravel Application Online,Free,0,4905,101,13,Intermediate,1.0,2016-10-22,Web Development,English,4.2
722754,WordPress Development Crash Course: From Zero To Hero,Paid,60,1699,8,22,All Levels,2.0,2016-02-01,Web Development,English,4.234613666815543
563668,Learn how to create a WordPress theme using Pinegrow,Free,0,11812,152,19,Intermediate,2.0,2015-07-27,Web Development,English,4.1
661878,Learn to Build Web Apps using Laravel Framework,Paid,30,746,93,39,All Levels,6.5,2015-11-10,Web Development,English,4.3
1160196,Flexbox: The complete guide,Paid,35,189,7,16,All Levels,1.0,2017-06-09,Web Development,English,4.2
335280,How to Safely Copy and Move Your WordPress Website,Paid,60,1419,38,20,Intermediate,1.5,2014-11-05,Web Development,English,4.5
957362,AngularJs :basics for beginners,Paid,45,1237,16,14,All Levels,1.0,2016-09-19,Web Development,English,4.234613666815543
688874,JSON For Beginners: A Very Basic Introduction,Paid,65,1703,27,8,Beginner,1.0,2016-01-18,Web Development,English,3.9
343816,Learn SASS and improve your CSS,Paid,55,1849,29,24,All Levels,3.0,2014-12-20,Web Development,English,3.7
1127988,Angular Tutorial For Beginners,Free,0,5397,112,36,Beginner,2.5,2017-02-28,Web Development,English,4.234613666815543
1079624,HTML and CSS for Absolute Beginners,Free,0,4410,52,26,All Levels,3.0,2017-01-20,Web Development,English,4.1
746790,"JavaScript, jQuery and Ajax",Paid,20,1554,30,60,All Levels,4.0,2016-02-02,Web Development,English,3.0
1106646,Laravel Blog Development Starter,Free,0,4499,138,20,All Levels,2.0,2017-02-14,Web Development,English,4.4
647564,React: Learn ReactJS Fundamentals for Front-End Developers,Paid,55,1993,55,26,All Levels,4.0,2016-06-06,Web Development,English,4.234613666815543
963378,JavaScript For Absolute Beginners - Level Two,Paid,30,424,85,9,Intermediate,1.0,2016-09-20,Web Development,English,4.234613666815543
1239022,How To Create A Real Estate Website With Wordpress 2017,Free,0,3782,32,11,Beginner,1.5,2017-06-06,Web Development,English,4.234613666815543
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,Paid,30,1551,42,78,All Levels,7.5,2015-12-07,Web Development,English,4.1
565384,Introduction to Modern Programming with PHP,Paid,20,954,183,123,Beginner,16.0,2015-08-27,Web Development,English,4.234613666815543
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,Free,0,7304,368,28,All Levels,2.0,2016-03-08,Web Development,English,4.3
340844,Learn HTML & CSS: How To Start Your Web Development Career,Free,0,15462,689,60,Beginner,4.5,2015-09-29,Web Development,English,4.3
1227322,React vs Angular vs Vue.js by Example,Free,0,6958,132,30,Beginner,3.5,2017-06-02,Web Development,English,4.5
792703,Create WordPress Plugins,Paid,50,964,19,21,All Levels,2.5,2016-04-08,Web Development,English,4.6
1246622,Build and Deploy a LAMP server on AWS,Free,0,3571,18,8,Beginner,1.0,2017-06-19,Web Development,English,4.1
679158,Build your own Beautiful Blog in WordPress + SEO,Paid,200,2421,6,28,All Levels,3.0,2015-11-25,Web Development,English,3.9
808622,AngularJS Authentication: Secure Your App with Auth0,Free,0,21689,1080,13,All Levels,1.0,2016-04-01,Web Development,English,4.6
1248974,Learn Bootstrap 4 by Example,Free,0,5542,54,9,All Levels,1.0,2017-06-12,Web Development,English,4.3
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,Free,0,7922,183,16,Beginner,1.5,2017-01-27,Web Development,English,4.234613666815543
1041426,How To Build And Make A Wordpress Website From Scratch 2017,Free,0,7055,166,24,All Levels,2.0,2017-01-24,Web Development,English,4.3
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,Paid,95,767,104,81,Beginner,5.5,2016-07-22,Web Development,English,4.234613666815543
1102962,Angular Material - Quickstart,Free,0,3766,135,14,Beginner,0.7,2017-03-09,Web Development,Romanian,4.234613666815543
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,Free,0,70773,5660,50,All Levels,6.0,2015-03-19,Web Development,English,4.5
186096,"Core: A Web App Reference Guide for Django, Python, and More",Paid,195,2497,98,154,All Levels,26.0,2014-05-29,Web Development,English,4.2
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",Paid,95,799,87,41,Beginner,6.0,2016-05-30,Web Development,English,4.3
708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,Free,0,41478,2104,13,All Levels,3.0,2015-12-30,Web Development,English,4.2
667992,Learn Symfony 3 framework by practical examples,Paid,125,867,177,48,All Levels,4.0,2016-09-19,Web Development,English,4.2
1050632,"Complete Web Development with HTML, CSS and Javascript",Free,0,2097,16,10,Intermediate,2.0,2017-06-27,Web Development,English,4.2
380178,Web Hosting Introduction: How to Publish Your Website Online,Free,0,5533,137,11,Beginner,1.0,2015-02-09,Web Development,English,4.0
924216,Django For Beginners,Paid,175,534,16,51,Beginner,4.0,2016-08-23,Web Development,English,4.4
1038538,Introduction to QGIS Python Programming,Paid,85,197,26,28,Beginner,3.5,2016-12-22,Web Development,English,4.234613666815543
421018,Learning Object-Oriented JavaScript,Paid,75,533,54,23,Intermediate,3.0,2015-02-17,Web Development,English,4.234613666815543
768612,Bootstrap Tutorial for Beginners,Paid,20,1036,27,20,Beginner,2.0,2016-02-21,Web Development,English,4.234613666815543
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,Free,0,4503,146,122,All Levels,21.0,2016-02-16,Web Development,English,4.234613666815543
59535,HTML for Beginners,Free,0,8592,336,35,Beginner,2.5,2013-07-20,Web Development,English,4.6
1063430,How to Build WordPress Themes: A Web Designer's Guide,Paid,165,183,30,47,Intermediate,5.5,2017-03-31,Web Development,English,4.1
967424,XML DTD :basics for beginners,Paid,35,903,3,7,All Levels,0.55,2016-09-26,Web Development,English,4.234613666815543
520302,Learn to make an HTML 5 website with a video background,Paid,80,1236,18,14,All Levels,0.5,2015-06-05,Web Development,English,4.234613666815543
774648,Learn Authentication With ASP.NET Identity Security 2017,Paid,50,305,45,13,All Levels,2.0,2016-02-26,Web Development,English,4.234613666815543
1116366,HTML and CSS Foundations,Free,0,1544,15,29,Beginner,1.0,2017-06-23,Web Development,English,4.3
523312,Python Web Programming,Paid,100,1020,46,60,Beginner,6.0,2015-07-01,Web Development,English,3.9
884988,Build a Complete Registration and Login System using PHP MVC,Paid,80,325,50,106,All Levels,5.0,2017-02-23,Web Development,English,4.6
1211366,ES6 / EcmaScript 6 for beginners an introduction,Free,0,3227,19,21,Intermediate,2.0,2017-06-22,Web Development,English,3.8
904890,React for visual learners,Paid,20,659,64,26,All Levels,3.5,2016-07-18,Web Development,English,4.234613666815543
255878,Learn to Create Advance Responsive Websites With Bootstrap,Paid,20,2528,15,30,All Levels,2.0,2014-10-26,Web Development,English,3.2
1052518,Master the Art of Web Design with HTML & CSS,Paid,145,550,15,59,All Levels,3.0,2016-12-28,Web Development,English,4.234613666815543
824412,Sell Courses On Your Own Website - No Coding Required!,Paid,100,1032,9,21,All Levels,1.0,2016-04-18,Web Development,English,4.0
425086,Implementing a Data Warehouse with SQL Server 2012 ,Paid,85,1142,148,90,All Levels,5.0,2015-05-01,Web Development,English,4.7
420982,Learning 200 jQuery Functions with 800 Examples,Paid,195,1766,38,118,All Levels,18.5,2015-02-24,Web Development,English,4.4
552594,Create Complete Web Applications easily with APEX 5,Paid,30,912,128,81,Intermediate,7.0,2015-07-14,Web Development,English,4.1
477250,"Learn Gulp, The Streaming Build System",Paid,25,1305,38,16,All Levels,1.5,2015-04-19,Web Development,English,3.8
1075570,Perfect React JS Course - Understand Relevant Details,Paid,200,653,20,25,Beginner,1.0,2017-01-17,Web Development,English,4.3
92194,Create a classified website in 2 hours - guaranteed,Paid,50,3411,84,22,All Levels,1.0,2013-11-09,Web Development,English,4.234613666815543
699618,Learn HTML And CSS From Scratch,Free,0,11533,240,18,Beginner,2.0,2016-02-19,Web Development,English,3.8
467426,Become a Certified Web Developer - Beginner to Expert,Paid,200,3397,12,85,All Levels,8.0,2015-04-06,Web Development,English,4.234613666815543
1166070,Complete Bootstrap 4 course - build 3 projects,Free,0,7865,241,36,All Levels,5.0,2017-04-07,Web Development,English,4.4
1005610,Up and Running with Phalcon,Paid,20,715,12,12,All Levels,1.5,2016-11-10,Web Development,English,4.2
922750,HTML : HTML Awesomeness,Paid,25,988,23,27,Beginner,0.6333333333333333,2016-08-17,Web Development,English,4.5
1201054,Build CRUD Application - PHP & Mysql,Free,0,4405,71,12,Beginner,1.5,2017-05-04,Web Development,English,4.6
177912,All You Need To Know About AngularJS - Training On AngularJS,Paid,50,1936,88,53,All Levels,5.0,2014-03-07,Web Development,English,4.1
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,Free,0,11666,546,20,Beginner,4.0,2016-04-07,Web Development,English,4.234613666815543
1031780,Ready for Production with Spring Boot Actuator,Paid,55,361,26,49,Intermediate,2.5,2017-01-05,Web Development,English,3.6
511934,AngularJS For Beginners,Free,0,30531,1948,53,All Levels,3.0,2015-06-30,Web Development,English,4.6
1194232,Learning Path: Akka: Building Applications and Microservices,Paid,200,88,8,55,Intermediate,4.5,2017-05-04,Web Development,English,3.2
1131732,Set up a localhost Web Server for Faster Website Development,Paid,30,55,13,31,All Levels,1.5,2017-06-12,Web Development,English,4.6
693726,Mastering Meteor: Reactive Full Stack JavaScript,Paid,95,494,46,37,Expert,3.0,2015-12-10,Web Development,English,4.234613666815543
365426,Build A Professional Wordpress Website In An Hour,Paid,20,1294,11,15,All Levels,1.0,2014-12-31,Web Development,English,4.234613666815543
260444,Build a file hosting/sharing site in less than 2 hours ,Paid,20,976,29,13,All Levels,1.5,2014-07-14,Web Development,English,4.3
12975,Introduction to Java Programming for Online Learners,Paid,200,1586,87,124,Beginner,22.0,2013-04-17,Web Development,English,4.0
499904,Create full featured Landing Page in Ruby on Rails in 3 hour,Paid,30,1550,15,23,All Levels,3.0,2015-05-15,Web Development,English,4.234613666815543
733694,How to create a  video blog with WordPress,Paid,25,1209,8,62,All Levels,4.5,2016-03-29,Web Development,English,4.6
818958,PHP For WordPress Development,Paid,35,850,12,16,Beginner,1.0,2016-04-12,Web Development,English,4.1
374590,Create a Professional Website Without Programming/Coding,Free,0,5421,93,20,All Levels,1.5,2015-01-17,Web Development,English,4.234613666815543
982328,How to Build an Autocomplete System Like Google,Paid,30,255,5,9,All Levels,1.0,2016-10-12,Web Development,English,4.234613666815543
511942,Master EmberJS : Learn Ember JS From Scratch,Paid,120,707,59,103,All Levels,6.5,2015-07-10,Web Development,English,3.6
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,Free,0,6856,137,19,Beginner,2.0,2016-11-29,Web Development,English,3.7
740762,Learn Top Ten PHP FrameWorks By Building Projects,Paid,60,1007,96,87,All Levels,17.5,2016-01-27,Web Development,English,4.2
646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,Free,0,12952,163,22,All Levels,1.0,2015-10-21,Web Development,English,4.234613666815543
545524,Build Websites And Apps By Outsourcing,Paid,20,2299,11,22,All Levels,2.0,2015-07-20,Web Development,English,4.5
1270222,Learning Path: Web Applications with Spring and Angular,Paid,200,19,2,33,Expert,4.0,2017-06-28,Web Development,English,4.234613666815543
340362,Learn Ruby on Rails By Building Projects,Paid,60,1736,79,47,All Levels,13.0,2014-11-12,Web Development,English,4.234613666815543
782194,Canvas image Creator HTML5 JavaScript project from Scratch,Paid,100,2195,10,35,Intermediate,3.5,2016-03-06,Web Development,English,3.9
707962,Javascript Essentials,Free,0,47062,5590,41,Beginner,8.5,2016-01-20,Web Development,English,4.5
1178394,Devtools 2017: The Basics of Chrome Developer Tools,Free,0,4569,108,18,Beginner,1.0,2017-04-14,Web Development,English,4.5
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,Free,0,3655,85,44,Beginner,2.0,2017-03-30,Web Development,English,4.6
364616,Learn how to quickly build websites using Wordpress,Free,0,15715,406,28,All Levels,3.5,2014-12-18,Web Development,English,4.4
990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,Paid,75,578,40,84,Expert,5.5,2017-01-27,Web Development,English,4.3
933110,Develop a Professional OnePage WordPress site With No Coding,Paid,20,1747,13,13,Beginner,1.5,2016-08-29,Web Development,English,4.234613666815543
1158836,PHP Specialist (2017 Edition),Paid,100,197,11,53,Beginner,3.5,2017-03-28,Web Development,English,4.6
70640,Python Programming: Create an Digital Marketplace in Django,Paid,195,4198,145,161,All Levels,26.0,2013-10-20,Web Development,English,4.6
1176460,Create Ajax Chat App with PHP & Mysql,Paid,45,540,11,19,Beginner,1.0,2017-04-15,Web Development,English,3.6
736250,Mastering Thymeleaf with Spring,Paid,75,942,161,64,All Levels,4.5,2016-02-05,Web Development,English,4.1
617886,Learn Rails Programming in Less than 2 Hours,Paid,35,2470,24,19,All Levels,2.5,2015-09-23,Web Development,English,4.234613666815543
934570,Wordpress Backup & Restore,Paid,95,478,37,18,All Levels,1.5,2016-09-15,Web Development,English,4.9
760306,Learn JavaScript Dynamic Interactive Projects for Beginners,Paid,100,2558,12,36,Beginner,3.0,2016-02-14,Web Development,English,4.0
780058,Build Modern Websites Super Fast,Paid,25,2178,22,19,All Levels,1.5,2016-03-10,Web Development,German,4.234613666815543
828042,SAP - Learn SAPUI5 Professional Development,Paid,195,860,201,56,All Levels,7.0,2016-04-25,Web Development,English,4.5
473338,Wordpress Security,Paid,95,2888,26,24,All Levels,2.5,2015-04-13,Web Development,English,4.1
14571,Learn HTML5 At Your Own Pace. Ideal for Beginners,Paid,50,3026,60,67,All Levels,7.0,2012-02-28,Web Development,English,4.5
713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,Paid,20,2164,290,70,All Levels,8.5,2016-01-08,Web Development,English,3.9
701570,Build Real World Websites from Scratch using HTML5 and CSS3,Paid,195,10874,114,59,Beginner,7.5,2016-01-25,Web Development,English,4.5
1198704,How to become an App Developer,Paid,200,1935,17,10,Beginner,1.0,2017-05-19,Web Development,English,4.234613666815543
807874,"Modern JavaScript: Building Real-World, Real-Time Apps",Paid,50,1871,154,60,Intermediate,13.5,2016-03-30,Web Development,English,3.9
607056,JavaScript Introduction to Object Oriented JavaScript,Paid,90,7789,59,23,Beginner,1.5,2015-10-01,Web Development,English,3.9
587902,Core HTML How to get online quickly HTML to HTML5 ,Paid,90,10394,33,34,Beginner,3.5,2015-08-21,Web Development,English,4.5
963412,Building Websites JavaScript and the DOM,Paid,120,17759,64,37,Beginner,3.0,2016-09-26,Web Development,English,3.7
552198,Complete Login and Registration System in PHP and MYSQL,Paid,200,4714,149,28,All Levels,4.0,2015-07-16,Web Development,English,4.4
916902,The Complete E-Commerce Web Developer Course 5.0,Paid,195,3209,58,96,All Levels,12.5,2016-09-13,Web Development,English,3.9
778112,HTML5 canvas Bootcamp for beginners 25 easy steps,Paid,120,14118,30,27,Beginner,2.0,2016-03-01,Web Development,English,3.6
26845,Advanced HTML5 Tutorial for Web Developers,Paid,50,11847,57,57,All Levels,7.5,2012-10-17,Web Development,English,4.4
460056,Learn the Basics of Programming for Marketers,Paid,55,11339,43,26,Beginner,3.5,2015-04-21,Web Development,English,4.0
641732,Css For Beginners,Paid,85,1156,13,28,Beginner,2.5,2015-10-21,Web Development,English,4.5
417914,GRUNT js: Automate web development tasks and save your time,Paid,55,1534,33,18,All Levels,1.5,2015-03-02,Web Development,English,4.1
707682,Mastering Web and Mobile Debugging Using Chrome Dev Tools,Paid,195,1102,12,21,All Levels,2.0,2016-01-29,Web Development,English,4.234613666815543
913966,HTML : Beginner Guide to HTML writing,Paid,20,783,20,13,Beginner,0.6166666666666667,2016-07-28,Web Development,English,4.234613666815543
684794,Build Web Apps Using EmberJS: The Complete Course,Paid,40,627,126,31,All Levels,4.5,2015-12-10,Web Development,English,4.0
326326,SharePoint 2013 Development using C# - Part I,Paid,50,891,101,119,All Levels,8.5,2014-11-06,Web Development,English,4.5
436496,SAP Crystal Reports with ASP.Net (Step by step),Free,0,7484,304,5,Beginner,1.0,2015-03-04,Web Development,English,4.234613666815543
525114,Building Responsive Data Visualizations with D3 JS,Paid,85,876,59,28,All Levels,2.0,2015-06-12,Web Development,English,4.234613666815543
709460,Learn Rails Programming in Less than 30 Minute - Lite,Paid,20,1235,25,7,All Levels,0.6333333333333333,2016-01-06,Web Development,English,4.234613666815543
413618,SASS - Beginner Crash Course,Paid,25,1143,34,13,Beginner,1.0,2015-02-12,Web Development,English,4.234613666815543
821788,Angular 2 Fundamentals for Web Developers,Paid,40,450,61,41,All Levels,6.0,2016-04-14,Web Development,English,4.6
392836,Easily Learn Web Development With Drop & Drag: OptimizePress,Paid,20,1442,9,25,Beginner,2.0,2015-01-23,Web Development,English,4.7
1115126,XML XSLT - Crash Course for Beginners,Paid,45,426,4,9,All Levels,1.0,2017-02-19,Web Development,English,3.8
348920,Create Your Own Successful Online School To Sell Courses,Paid,95,2814,14,39,Beginner,2.0,2014-11-18,Web Development,English,4.1
1114060,Flask Tutorial Step by Step,Free,0,4645,171,19,Intermediate,2.0,2017-02-28,Web Development,English,4.234613666815543
778084,Ruby on Rails a Beginners Guide ,Free,0,13130,346,88,Beginner,6.5,2016-03-18,Web Development,English,4.2
1176686,Mastering Basic CSS Selectors.,Free,0,3933,23,14,Beginner,3.0,2017-05-09,Web Development,English,4.234613666815543
744618,Create a Website Similar to Facebook from Scratch!,Paid,25,2197,9,12,All Levels,1.5,2016-02-09,Web Development,English,4.234613666815543
473622,Comprehensive TypeScript,Paid,125,1318,78,51,All Levels,4.5,2015-04-13,Web Development,English,3.4
470412,"Essential HTML, CSS & HTML5 Training",Paid,50,1553,35,43,Beginner,5.5,2015-04-12,Web Development,English,4.4
758208,HTML 5 and CSS 3 - tricks and workarounds,Paid,80,2007,10,113,All Levels,5.5,2016-02-18,Web Development,English,3.4
505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",Paid,45,1540,19,39,Beginner,3.0,2015-05-21,Web Development,English,4.5
568524,WordPress Plugins Treasure Chest,Paid,25,1655,10,44,Intermediate,3.0,2015-08-06,Web Development,English,4.2
890810,Practical Understanding of PHP and MySQL,Free,0,12201,217,24,Beginner,5.5,2016-07-06,Web Development,English,3.9
332252,"AngularJS for Beginners, Single-Page Applications Made Easy",Paid,200,1284,46,30,All Levels,1.5,2014-11-18,Web Development,English,4.7
431576,Building a Social Network in PHP & MySQL From Scratch,Paid,50,869,125,78,All Levels,14.0,2015-03-17,Web Development,English,4.234613666815543
1115128,XML DOM - Crash Course for Beginners,Paid,45,396,6,8,All Levels,0.5666666666666667,2017-02-19,Web Development,English,4.234613666815543
716310,Create a Powerful Website with the Cool Bootstrap Framework,Free,0,7142,41,25,All Levels,4.0,2016-02-02,Web Development,English,4.234613666815543
467186,HTML5 and CSS3 -Start building beautiful websites,Paid,150,1414,14,22,All Levels,2.5,2015-05-14,Web Development,English,4.234613666815543
212376,Getting Started as a Web Developer,Free,0,9833,241,15,Beginner,1.0,2014-08-16,Web Development,English,4.5
496006,Learn Laravel: Create Your Web App Step-By-Step,Paid,45,604,47,35,All Levels,4.0,2015-05-20,Web Development,English,4.234613666815543
756050,Professional Web Scraping with Java,Paid,50,685,37,14,Intermediate,1.0,2016-05-16,Web Development,English,4.6
592594,3D Programming with WebGL and Babylon.js for Beginners,Paid,200,549,49,18,Intermediate,2.0,2015-08-31,Web Development,English,4.234613666815543
520308,Learn to make a colorful one page website,Paid,200,1220,16,16,All Levels,0.5666666666666667,2015-06-05,Web Development,English,4.234613666815543
494510,WordPress Plugin Tutorial,Paid,40,1588,8,15,Beginner,0.5666666666666667,2015-05-14,Web Development,English,4.234613666815543
212624,Introduction to HTML,Free,0,8371,212,18,Beginner,1.5,2014-08-30,Web Development,English,4.8
1259422,Learn JavaScript From Scratch:Become Top Rated Web Developer,Paid,65,2570,17,87,All Levels,5.0,2017-06-29,Web Development,English,4.234613666815543
326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",Paid,45,6117,188,28,Beginner,2.5,2014-10-31,Web Development,English,4.9
573716,Learn PHP Programming for Absolute Beginners,Paid,35,5368,78,20,All Levels,2.0,2015-08-05,Web Development,English,3.5
1172166,WordPress for Beginners 2017 + Google AdSense Implementation,Paid,195,2225,14,64,All Levels,6.5,2017-06-05,Web Development,English,3.1
1021834,JavaScript for beginners in 1 hour,Paid,95,2086,56,22,Beginner,1.0,2016-12-12,Web Development,English,4.234613666815543
1210098,HTML5 and CSS for Beginner To Expert,Paid,20,1732,15,48,All Levels,4.5,2017-06-06,Web Development,Norwegian,4.234613666815543
288466,Become a Kick-Ass Web Developer: From Newbie to Pro,Paid,200,6751,44,353,All Levels,48.5,2014-10-02,Web Development,English,4.5
581256,Django Tutorial: Build Your First App Fast & Free! ,Paid,20,5228,180,27,Beginner,2.5,2015-09-08,Web Development,English,4.4
1189508,Create a social network using PHP Mysqli HTML Css and JQuery,Paid,40,1477,17,27,Intermediate,6.0,2017-04-24,Web Development,English,3.4
863976,PHP - Send and Receive Mobile Text Messages (SMS),Paid,50,1626,81,18,All Levels,1.5,2016-06-15,Web Development,English,4.8
681514,Complete PHP Course with OOP Start to Finish!,Paid,200,4529,54,29,All Levels,2.0,2015-11-26,Web Development,English,3.9
864482,Coding Made Easy: HTML & CSS For Beginners,Paid,40,3254,92,16,Beginner,1.5,2016-06-07,Web Development,English,4.2
339086,WordPress Security - The Ultimate Security Guide,Paid,60,2267,17,29,All Levels,1.5,2015-01-04,Web Development,English,4.1
639654,How to Make a Single Page Website for Freelancers & Agencies,Free,0,17463,283,30,All Levels,1.5,2015-10-15,Web Development,English,4.2
60792,Learn to Use jQuery UI Widgets,Free,0,23669,521,9,Beginner,1.0,2013-06-23,Web Development,English,4.1
1054814,Learn to Create Responsive Layouts in 30 Minutes,Free,0,5301,174,6,Beginner,0.5,2017-01-17,Web Development,English,4.5
948204,Web Building Starter Pack. Html Css and JQuery Animations,Paid,30,1033,16,42,All Levels,7.5,2016-10-07,Web Development,English,4.3
1191946,Getting Started with Angular 2+,Free,0,6909,401,14,Beginner,2.0,2017-04-27,Web Development,English,4.4
82412,Intro to PHP Web Application Development with Symfony,Paid,200,4040,72,20,Beginner,1.5,2013-09-06,Web Development,English,4.234613666815543
986742,Learn OAuth 2.0 - Theory and Hands On,Paid,145,546,69,21,All Levels,3.0,2016-10-17,Web Development,English,4.234613666815543
18448,Learning CSS3 - A Comprehensive Tutorial For Web Developers,Paid,50,2459,107,101,All Levels,8.0,2012-05-24,Web Development,English,4.0
552258,Professional WordPress Theme Development from Scratch,Paid,200,1284,173,301,All Levels,25.5,2015-10-13,Web Development,English,4.4
1020722,PHP Zend Framework 1.11:Creating a CRUD Application,Paid,40,1122,5,7,All Levels,0.5833333333333334,2016-11-24,Web Development,English,4.234613666815543
752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,Free,0,13016,286,15,All Levels,1.5,2016-03-03,Web Development,English,4.4
633606,The Ultimate jQuery Course,Paid,20,1098,15,54,All Levels,2.5,2015-11-13,Web Development,English,4.234613666815543
461176,Build an Advanced Single Page with Bootstrap & WordPress,Paid,95,481,75,77,Intermediate,6.0,2015-04-08,Web Development,English,4.234613666815543
1030774,Master all PHP ideas 2017 to build any project,Paid,50,376,19,49,Beginner,3.0,2017-02-12,Web Development,English,3.8
221920,A Beginner's Guide to the Meteor JavaScript Framework,Paid,50,898,132,40,Beginner,2.0,2014-09-27,Web Development,English,4.234613666815543
372442,Create an E-commerce website without any coding,Paid,20,1393,40,9,All Levels,0.5166666666666666,2014-12-18,Web Development,English,4.234613666815543
851560,Learn To Build Apps Using Play Framework,Paid,40,434,69,23,All Levels,5.5,2016-06-07,Web Development,English,4.234613666815543
755932,Introducing Ionic 2,Paid,50,394,78,22,Beginner,1.5,2016-02-08,Web Development,English,3.3
1031620,Learn Laravel with Database Migration & Seeding & Faker,Paid,20,263,14,7,All Levels,1.0,2017-01-09,Web Development,English,4.234613666815543
416738,Create a Client Network by Hosting WordPress Sites,Paid,35,1061,8,17,Intermediate,1.0,2015-03-02,Web Development,English,4.6
576108,Introduction to PHP Slim Microframework,Paid,20,1312,19,11,Intermediate,1.0,2015-08-07,Web Development,English,4.234613666815543
971022,ASP :basics for beginners,Paid,35,764,7,8,All Levels,1.0,2016-09-29,Web Development,English,4.234613666815543
966794,"WordPress Development With NodeJS, Gulp, Composer & More",Paid,25,289,30,30,Intermediate,4.0,2016-10-25,Web Development,English,3.8
1200874,Become PHP Facebook Developer: Password-Less Authentication,Paid,195,4001,8,37,All Levels,4.0,2017-05-07,Web Development,English,4.2
780056,How To Create Your Very First Website With HTML and CSS,Paid,100,5097,196,37,Beginner,2.0,2016-04-09,Web Development,English,4.234613666815543
1274210,Learn JSON for beginners with JavaScript,Paid,200,3193,10,23,Beginner,1.5,2017-06-30,Web Development,English,4.6
615106,Ultimate guide to Social Media Web development integration ,Paid,200,11011,13,36,All Levels,2.5,2015-09-20,Web Development,English,4.0
1023196,A Complete Laravel basics from beginner to expert,Paid,25,3492,61,12,All Levels,1.5,2016-12-06,Web Development,English,3.5
1249968,JQuery Basics - Learn JQuery From Scratch,Paid,100,3559,24,18,Beginner,1.0,2017-06-18,Web Development,English,4.234613666815543
565000,Learn MeteorJS By Building 10 Real World Projects,Paid,50,2784,221,79,All Levels,15.0,2015-07-28,Web Development,English,4.0
760752,JavaScript Basics for Beginners Introduction to coding,Paid,150,5495,52,18,Beginner,1.5,2016-02-17,Web Development,English,3.8
419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,Paid,100,2912,309,85,All Levels,6.0,2015-03-04,Web Development,English,3.6
482834,HTML5 for beginners,Paid,195,9687,59,59,Beginner,5.0,2015-04-24,Web Development,English,3.6
1090194,All in one HTML CSS and JQuery,Paid,20,3444,35,16,All Levels,3.0,2017-01-27,Web Development,English,3.4
561136,Responsive Design with NEW Materialize,Paid,75,12629,88,36,All Levels,1.5,2015-07-23,Web Development,English,4.3
41356,Create a Responsive Business Website with WordPress,Paid,95,1659,73,38,All Levels,5.5,2013-03-25,Web Development,English,4.234613666815543
946310,PHP webservices,Paid,30,1305,25,8,All Levels,0.5666666666666667,2016-08-31,Web Development,English,4.234613666815543
661780,JavaScript Promises: Applications in ES6 and AngularJS,Paid,75,651,52,20,Beginner,2.5,2015-11-06,Web Development,English,4.234613666815543
563020,Learn to build 20 websites and build 14 iOS9 apps with swift,Paid,40,1926,9,458,All Levels,22.5,2015-07-24,Web Development,English,4.234613666815543
